,Id,postera_SAScore,postera_minNumSteps
3559,LON-WEI-adc59df6-35,0.13327418,0.0
3560,LON-WEI-adc59df6-36,0.17400113,1.0
3561,LON-WEI-adc59df6-37,0.1736505,1.0
3562,LON-WEI-adc59df6-38,0.18426868,1.0
3563,LON-WEI-adc59df6-39,0.13316995,0.0
3564,LON-WEI-adc59df6-40,0.16889054,1.0
3565,LON-WEI-adc59df6-41,0.1693669,1.0
3566,LON-WEI-adc59df6-42,0.1633456,1.0
3567,LON-WEI-adc59df6-43,0.13390326,0.0
3568,LON-WEI-adc59df6-44,0.1761203,1.0
3569,LON-WEI-adc59df6-45,0.0,0.0
3570,LON-WEI-adc59df6-46,0.1726607,1.0
3571,LON-WEI-adc59df6-47,0.18354318,1.0
3572,LON-WEI-adc59df6-48,0.17816764,1.0
3573,LON-WEI-adc59df6-49,0.18652622,1.0
3574,LON-WEI-adc59df6-50,0.18268764,1.0
3575,LON-WEI-adc59df6-51,0.25582945,2.0
3576,LON-WEI-adc59df6-52,0.13401344,0.0
3577,LON-WEI-adc59df6-53,0.1325674,0.0
3578,LON-WEI-adc59df6-54,0.13334946,0.0
3579,LON-WEI-adc59df6-55,0.13452789,0.0
3580,LON-WEI-adc59df6-56,0.25656247,1.0
3581,LON-WEI-adc59df6-57,0.0,0.0
3582,LON-WEI-adc59df6-58,0.13379973,0.0
3583,LON-WEI-adc59df6-59,0.0,0.0
3584,LON-WEI-adc59df6-60,0.1343993,0.0
3585,LON-WEI-adc59df6-61,0.0,0.0
3586,LON-WEI-adc59df6-62,0.0,0.0
3587,LON-WEI-adc59df6-63,0.35321566,2.0
3588,LON-WEI-adc59df6-64,0.3563,2.0
3589,LON-WEI-adc59df6-65,0.20024937,1.0
3590,LON-WEI-adc59df6-66,0.17497614,0.0
3591,LON-WEI-adc59df6-67,0.20344573,0.0
3592,LON-WEI-adc59df6-68,0.0,0.0
3593,LON-WEI-adc59df6-69,0.30683827,1.0
3594,LON-WEI-adc59df6-70,0.2855565,2.0
3595,LON-WEI-adc59df6-71,0.35287726,2.0
3596,LON-WEI-adc59df6-72,0.1753369,0.0
3597,LON-WEI-adc59df6-73,0.3102051,3.0
3598,LON-WEI-adc59df6-74,0.2075042,1.0
3599,LON-WEI-adc59df6-75,0.17928559,1.0
3600,LON-WEI-adc59df6-76,0.26003534,1.0
3601,LON-WEI-adc59df6-77,0.22137012,1.0
3602,LON-WEI-adc59df6-78,0.13458955,0.0
3603,LON-WEI-adc59df6-79,0.2831592,2.0
3604,LON-WEI-adc59df6-80,0.28392163,2.0
3605,LON-WEI-adc59df6-81,0.17084816,1.0
3606,LON-WEI-adc59df6-82,0.17260313,1.0
3607,LON-WEI-adc59df6-83,0.17510264,0.0
3608,LON-WEI-adc59df6-84,0.2824151,2.0
3609,LON-WEI-adc59df6-85,0.2487051,2.0
3610,LON-WEI-adc59df6-86,0.3836468,2.0
3611,LON-WEI-adc59df6-87,0.13403046,0.0
3612,LON-WEI-adc59df6-88,0.28024602,2.0
3613,LON-WEI-adc59df6-89,0.17431003,0.0
3614,LON-WEI-adc59df6-90,0.35515264,2.0
3615,LON-WEI-adc59df6-91,0.3122184,3.0
3616,LON-WEI-adc59df6-92,0.0,0.0
3617,LON-WEI-adc59df6-93,0.32861602,2.0
3618,LON-WEI-adc59df6-94,0.0,0.0
3619,LON-WEI-adc59df6-95,0.13469861,0.0
3620,LON-WEI-adc59df6-96,0.32687438,2.0
3621,LON-WEI-adc59df6-97,0.18585873,1.0
3622,LON-WEI-adc59df6-98,0.28285456,2.0
3623,LON-WEI-adc59df6-99,0.32021242,2.0
3624,LON-WEI-adc59df6-100,0.24419916,2.0
3625,LON-WEI-adc59df6-101,0.1343796,0.0
3626,LON-WEI-adc59df6-102,0.28275913,2.0
3627,LON-WEI-adc59df6-103,0.13421229,0.0
3628,LON-WEI-adc59df6-104,0.0,0.0
3629,ANT-OPE-5f377dcc-1,0.9005949,
3630,AAR-POS-8a4e0f60-1,0.0,0.0
3631,AAR-POS-8a4e0f60-2,0.0,0.0
3632,AAR-POS-8a4e0f60-3,0.0863952,1.0
3633,AAR-POS-8a4e0f60-4,0.05558773,0.0
3634,AAR-POS-8a4e0f60-5,0.2031994,1.0
3635,AAR-POS-8a4e0f60-6,0.0,0.0
3636,AAR-POS-8a4e0f60-7,0.0,0.0
3637,AAR-POS-8a4e0f60-8,0.0,0.0
3638,AAR-POS-8a4e0f60-9,0.0,0.0
3639,AAR-POS-8a4e0f60-10,0.0,0.0
3640,AAR-POS-8a4e0f60-11,0.08948674,1.0
3641,JAN-GHE-4287bd1a-1,0.0,0.0
3642,JAN-GHE-4287bd1a-2,0.055411827,0.0
3643,JAN-GHE-4287bd1a-3,0.23926654,1.0
3644,JAN-GHE-4287bd1a-4,0.05539398,0.0
3645,JAN-GHE-4287bd1a-5,0.054681614,0.0
3646,JAN-GHE-4287bd1a-6,0.054840937,0.0
3647,JAN-GHE-4287bd1a-7,0.123206556,0.0
3648,JAN-GHE-4287bd1a-8,0.12349916,0.0
3649,JAN-GHE-4287bd1a-9,0.054918133,0.0
3650,JAN-GHE-86445305-1,0.7671835,
3651,JAN-GHE-86445305-2,0.81653094,
3652,JAN-GHE-86445305-3,0.38789642,3.0
3653,BRU-LEF-e1854a6f-1,0.30976897,3.0
3654,BRU-LEF-8bac3ce8-1,0.31049436,3.0
3655,BRU-LEF-973da26b-1,0.16990831,1.0
3656,AAR-POS-fca48359-1,0.0,0.0
3657,AAR-POS-fca48359-2,0.0,0.0
3658,AAR-POS-fca48359-3,0.0,0.0
3659,AAR-POS-fca48359-4,0.0,0.0
3660,AAR-POS-fca48359-5,0.0,0.0
3661,AAR-POS-fca48359-6,0.0,0.0
3662,AAR-POS-fca48359-7,0.31724775,2.0
3663,AAR-POS-fca48359-8,0.0,0.0
3664,AAR-POS-fca48359-9,0.0,0.0
3665,AAR-POS-fca48359-10,0.16094379,0.0
3666,AAR-POS-fca48359-11,0.0,0.0
3667,AAR-POS-fca48359-12,0.0,0.0
3668,AAR-POS-fca48359-13,0.16094379,0.0
3669,AAR-POS-fca48359-14,0.0,0.0
3670,AAR-POS-fca48359-15,0.0,0.0
3671,AAR-POS-fca48359-16,0.0,0.0
3672,AAR-POS-fca48359-17,0.0,0.0
3673,AAR-POS-fca48359-18,0.0,0.0
3674,AAR-POS-fca48359-21,0.0,0.0
3675,AAR-POS-fca48359-22,0.06931472,0.0
3676,AAR-POS-fca48359-23,0.0,0.0
3677,LON-WEI-d1c9908a-1,0.13435514,0.0
3678,LON-WEI-d1c9908a-2,0.16386749,1.0
3679,LON-WEI-d1c9908a-3,0.18551582,1.0
3680,LON-WEI-d1c9908a-4,0.13461325,0.0
3681,LON-WEI-d1c9908a-5,0.20271027,1.0
3682,LON-WEI-d1c9908a-6,0.13498858,0.0
3683,LON-WEI-d1c9908a-7,0.17203152,1.0
3684,LON-WEI-d1c9908a-8,0.13532683,0.0
3685,LON-WEI-d1c9908a-9,0.13367647,0.0
3686,LON-WEI-d1c9908a-10,0.17893444,1.0
3687,LON-WEI-d1c9908a-11,0.16944797,1.0
3688,LON-WEI-d1c9908a-12,0.20794648,1.0
3689,LON-WEI-d1c9908a-13,0.3136571,3.0
3690,JAR-IMP-b007c7c2-1,1.0,
3691,JAR-IMP-b007c7c2-2,1.0,
3692,JAR-IMP-b007c7c2-3,0.9295683,
3693,JAR-IMP-b007c7c2-4,1.0,
3694,JAR-IMP-b007c7c2-5,1.0,
3695,JAR-IMP-b007c7c2-6,1.0,
3696,JAR-IMP-b007c7c2-7,1.0,
3697,JAR-IMP-b007c7c2-8,1.0,
3698,JAR-IMP-b007c7c2-9,0.81725216,
3699,JAR-IMP-b007c7c2-10,1.0,
3700,JAR-IMP-b007c7c2-11,1.0,
3701,JAR-IMP-b007c7c2-13,1.0,
3702,JAR-IMP-b007c7c2-14,1.0,
3703,JAR-IMP-b007c7c2-15,1.0,
3704,JAR-IMP-b007c7c2-16,0.8418828,
3705,JAR-IMP-b007c7c2-17,1.0,
3706,JAR-IMP-b007c7c2-18,1.0,
3707,JAR-IMP-b007c7c2-19,1.0,
3708,JAR-IMP-b007c7c2-20,0.9284605,
3709,ANO-UNK-b6bccdab-1,0.18911868,2.0
3710,AAR-POS-0daf6b7e-1,0.0,0.0
3711,AAR-POS-0daf6b7e-2,0.0,0.0
3712,AAR-POS-0daf6b7e-4,0.0,0.0
3713,AAR-POS-0daf6b7e-5,0.0,0.0
3714,AAR-POS-0daf6b7e-6,0.0,0.0
3715,AAR-POS-0daf6b7e-7,0.0,0.0
3716,AAR-POS-0daf6b7e-8,0.0,0.0
3717,AAR-POS-0daf6b7e-10,0.0,0.0
3718,AAR-POS-0daf6b7e-14,0.06931472,0.0
3719,AAR-POS-0daf6b7e-15,0.0,0.0
3720,AAR-POS-0daf6b7e-16,0.0,0.0
3721,AAR-POS-0daf6b7e-18,0.0,0.0
3722,AAR-POS-0daf6b7e-20,0.0,0.0
3723,AAR-POS-0daf6b7e-21,0.0,0.0
3724,AAR-POS-0daf6b7e-22,0.0,0.0
3725,AAR-POS-0daf6b7e-23,0.0,0.0
3726,AAR-POS-0daf6b7e-24,0.0,0.0
3727,AAR-POS-0daf6b7e-25,0.0,0.0
3728,AAR-POS-0daf6b7e-27,0.0,0.0
3729,AAR-POS-0daf6b7e-28,0.0,0.0
3730,AAR-POS-0daf6b7e-29,0.0,0.0
3731,AAR-POS-0daf6b7e-30,0.0,0.0
3732,AAR-POS-0daf6b7e-32,0.0,0.0
3733,AAR-POS-0daf6b7e-33,0.0,0.0
3734,AAR-POS-0daf6b7e-34,0.0,0.0
3735,AAR-POS-0daf6b7e-35,0.0,0.0
3736,AAR-POS-0daf6b7e-36,0.0,0.0
3737,AAR-POS-0daf6b7e-37,0.0,0.0
3738,AAR-POS-0daf6b7e-38,0.0,0.0
3739,AAR-POS-0daf6b7e-39,0.0,0.0
3740,AAR-POS-0daf6b7e-40,0.0,0.0
3741,AAR-POS-0daf6b7e-41,0.0,0.0
3742,AAR-POS-0daf6b7e-42,0.0,0.0
3743,AAR-POS-0daf6b7e-43,0.0,0.0
3744,AAR-POS-0daf6b7e-44,0.0,0.0
3745,AAR-POS-0daf6b7e-45,0.0,0.0
3746,AAR-POS-0daf6b7e-46,0.0,0.0
3747,AAR-POS-d2a4d1df-1,0.0,0.0
3748,AAR-POS-d2a4d1df-2,0.0,0.0
3749,AAR-POS-d2a4d1df-4,0.0,0.0
3750,AAR-POS-d2a4d1df-5,0.0,0.0
3751,AAR-POS-d2a4d1df-6,0.0,0.0
3752,AAR-POS-d2a4d1df-7,0.0,0.0
3753,AAR-POS-d2a4d1df-8,0.0,0.0
3754,AAR-POS-d2a4d1df-9,0.0,0.0
3755,AAR-POS-d2a4d1df-10,0.0,0.0
3756,AAR-POS-d2a4d1df-11,0.0,0.0
3757,AAR-POS-d2a4d1df-12,0.0,0.0
3758,AAR-POS-d2a4d1df-14,0.28600985,1.0
3759,AAR-POS-d2a4d1df-15,1.0,0.0
3760,AAR-POS-d2a4d1df-16,0.16244191,1.0
3761,AAR-POS-d2a4d1df-17,1.0,0.0
3762,AAR-POS-d2a4d1df-18,0.0,0.0
3763,AAR-POS-d2a4d1df-19,0.0,0.0
3764,AAR-POS-d2a4d1df-20,0.0,0.0
3765,AAR-POS-d2a4d1df-21,0.0,0.0
3766,AAR-POS-d2a4d1df-24,0.0,0.0
3767,AAR-POS-d2a4d1df-25,0.0,0.0
3768,AAR-POS-d2a4d1df-26,0.0,0.0
3769,AAR-POS-d2a4d1df-27,0.0,0.0
3770,AAR-POS-d2a4d1df-28,0.0,0.0
3771,AAR-POS-d2a4d1df-29,0.0,0.0
3772,AAR-POS-d2a4d1df-30,0.0,0.0
3773,AAR-POS-d2a4d1df-31,0.0,0.0
3774,AAR-POS-d2a4d1df-33,0.06931472,0.0
3775,AAR-POS-d2a4d1df-34,1.0,0.0
3776,AAR-POS-d2a4d1df-36,0.0,0.0
3777,AAR-POS-d2a4d1df-37,0.0,0.0
3778,AAR-POS-d2a4d1df-38,0.0,0.0
3779,AAR-POS-d2a4d1df-39,0.06931472,0.0
3780,AAR-POS-d2a4d1df-41,0.0,0.0
3781,AAR-POS-d2a4d1df-42,0.22566548,1.0
3782,AAR-POS-d2a4d1df-43,0.16117333,1.0
3783,AAR-POS-d2a4d1df-44,0.0,0.0
3784,AAR-POS-5507155c-1,0.0,0.0
3785,AAR-POS-5507155c-2,0.08466116,1.0
3786,AAR-POS-5507155c-3,0.0,0.0
3787,AAR-POS-5507155c-4,0.0,0.0
3788,MAT-POS-4e253971-1,0.0,0.0
3789,MAT-POS-4e253971-2,0.0,0.0
3790,MAT-POS-4e253971-3,0.0,0.0
3791,LON-WEI-120e5cf5-2,0.087400906,1.0
3792,LON-WEI-120e5cf5-3,0.084787264,1.0
3793,LON-WEI-120e5cf5-4,0.09031737,1.0
3794,LON-WEI-120e5cf5-5,0.08247643,1.0
3795,LON-WEI-120e5cf5-6,0.3539024,3.0
3796,LON-WEI-120e5cf5-7,0.08912412,1.0
3797,LON-WEI-120e5cf5-8,0.15985559,1.0
3798,LON-WEI-120e5cf5-9,0.10492192,1.0
3799,LON-WEI-120e5cf5-10,0.08370793,1.0
3800,LON-WEI-120e5cf5-11,0.0,0.0
3801,LON-WEI-120e5cf5-12,0.085376605,1.0
3802,LON-WEI-120e5cf5-13,0.08245996,1.0
3803,LON-WEI-120e5cf5-14,0.09059818,1.0
3804,LON-WEI-120e5cf5-15,1.0,0.0
3805,LON-WEI-120e5cf5-16,1.0,1.0
3806,LON-WEI-120e5cf5-18,0.090948194,1.0
3807,LON-WEI-120e5cf5-19,0.08464693,1.0
3808,LON-WEI-120e5cf5-20,0.08491621,1.0
3809,LON-WEI-120e5cf5-21,0.060337927,0.0
3810,AAR-POS-f650c5f2-2,0.0,0.0
3811,AAR-POS-f650c5f2-3,0.0,0.0
3812,JAN-GHE-d851b096-1,0.16182503,2.0
3813,JAN-GHE-d851b096-2,0.23886065,2.0
3814,JAN-GHE-d851b096-3,0.24364607,3.0
3815,JAN-GHE-d851b096-4,0.1672011,1.0
3816,JAN-GHE-d851b096-5,0.31103617,3.0
3817,JAN-GHE-d851b096-6,1.0,0.0
3818,JAN-GHE-d851b096-7,0.28289416,2.0
3819,JAN-GHE-d851b096-8,0.16806978,1.0
3820,JAN-GHE-d851b096-9,0.1687414,1.0
3821,JAN-GHE-76def03c-1,0.0,0.0
3822,JAN-GHE-76def03c-2,0.0,0.0
3823,JAN-GHE-76def03c-3,0.0,0.0
3824,JAN-GHE-83b26c96-1,0.0,0.0
3825,JAN-GHE-83b26c96-2,0.0,0.0
3826,JAN-GHE-83b26c96-3,0.0,0.0
3827,JAN-GHE-83b26c96-4,0.0,0.0
3828,JAN-GHE-83b26c96-5,0.0,0.0
3829,JAN-GHE-83b26c96-6,0.0,0.0
3830,JAN-GHE-83b26c96-7,0.12315537,0.0
3831,JAN-GHE-83b26c96-8,0.0,0.0
3832,JAN-GHE-83b26c96-9,0.0,0.0
3833,JAN-GHE-83b26c96-10,0.123674564,0.0
3834,JAN-GHE-83b26c96-11,0.028324107,0.0
3835,JAN-GHE-83b26c96-12,0.0,0.0
3836,JAN-GHE-83b26c96-13,0.0,0.0
3837,JAN-GHE-83b26c96-14,0.052944846,0.0
3838,JAN-GHE-83b26c96-15,0.0,0.0
3839,JAN-GHE-83b26c96-16,0.05351048,0.0
3840,JAN-GHE-83b26c96-17,0.053556554,0.0
3841,JAN-GHE-83b26c96-18,0.0,0.0
3842,JAN-GHE-83b26c96-20,0.05324411,0.0
3843,JAN-GHE-83b26c96-21,0.0,0.0
3844,JAN-GHE-83b26c96-22,0.053869903,0.0
3845,JAN-GHE-83b26c96-23,0.053851802,0.0
3846,JAN-GHE-83b26c96-24,0.0,0.0
3847,JAN-GHE-83b26c96-25,0.0,0.0
3848,ALP-POS-95b75b4d-1,0.0,0.0
3849,ALP-POS-95b75b4d-2,0.052893206,0.0
3850,ALP-POS-95b75b4d-4,0.0,0.0
3851,ALP-POS-95b75b4d-5,0.0,0.0
3852,ALP-POS-95b75b4d-6,0.0,0.0
3853,ALP-POS-95b75b4d-7,0.083409905,1.0
3854,ALP-POS-95b75b4d-8,0.08131175,0.0
3855,ALP-POS-95b75b4d-9,0.053742986,0.0
3856,ALP-POS-95b75b4d-10,0.0864837,1.0
3857,ALP-POS-95b75b4d-11,0.055313427,0.0
3858,ALP-POS-95b75b4d-12,0.11655226,1.0
3859,ALP-POS-95b75b4d-13,0.16760603,1.0
3860,ALP-POS-95b75b4d-14,0.13840877,1.0
3861,ALP-POS-95b75b4d-15,0.15447119,1.0
3862,MAT-POS-7dfc56d9-1,0.0,0.0
3863,BAR-COM-ebf5acce-1,0.13192536,1.0
3864,BAR-COM-ebf5acce-2,0.56465644,
3865,BAR-COM-ebf5acce-3,0.17307845,1.0
3866,BAR-COM-ebf5acce-4,0.087555796,1.0
3867,BAR-COM-ebf5acce-5,0.09319305,1.0
3868,BAR-COM-ebf5acce-6,0.25445068,2.0
3869,BAR-COM-ebf5acce-7,0.24054503,3.0
3870,BAR-COM-ebf5acce-8,0.18450163,2.0
3871,BAR-COM-ebf5acce-9,0.7272578,
3872,BAR-COM-ebf5acce-10,0.24439543,2.0
3873,BAR-COM-ebf5acce-11,0.1597063,1.0
3874,BAR-COM-ebf5acce-12,0.24041519,3.0
3875,BAR-COM-ebf5acce-13,0.20819312,2.0
3876,BAR-COM-ebf5acce-14,0.13127753,1.0
3877,BAR-COM-ebf5acce-15,0.20535718,1.0
3878,NIM-NMI-8bb27a2b-1,0.17654976,1.0
3879,NIM-NMI-8bb27a2b-2,0.17365485,1.0
3880,NIM-NMI-8bb27a2b-3,0.18134111,1.0
3881,NIM-NMI-8bb27a2b-4,0.1792125,1.0
3882,NIM-NMI-8bb27a2b-5,0.17094052,1.0
3883,NIM-NMI-8bb27a2b-6,0.17307054,1.0
3884,NIM-NMI-8bb27a2b-7,0.16620216,1.0
3885,NIM-NMI-8bb27a2b-8,0.16743544,1.0
3886,NIM-NMI-8bb27a2b-9,0.16999343,1.0
3887,NIM-NMI-8bb27a2b-10,0.16792129,1.0
3888,NIM-NMI-8bb27a2b-11,0.20907667,1.0
3889,NIM-NMI-8bb27a2b-12,0.18731423,1.0
3890,NIM-NMI-8bb27a2b-13,0.16538271,1.0
3891,NIM-NMI-8bb27a2b-14,0.16568318,1.0
3892,NIM-NMI-8bb27a2b-15,0.2826576,2.0
3893,NIM-NMI-8bb27a2b-16,0.30990338,3.0
3894,NIM-NMI-8bb27a2b-17,0.28540498,2.0
3895,NIM-NMI-8bb27a2b-18,0.28673384,2.0
3896,NIM-NMI-8bb27a2b-19,0.3108905,3.0
3897,NIM-NMI-8bb27a2b-20,0.285027,2.0
3898,NIM-NMI-8bb27a2b-21,0.1784254,1.0
3899,NIM-NMI-8bb27a2b-22,0.30999607,3.0
3900,NIM-NMI-8bb27a2b-23,0.2881195,2.0
3901,NIM-NMI-8bb27a2b-24,0.30989552,3.0
3902,NIM-NMI-8bb27a2b-25,0.3101809,3.0
3903,NIM-NMI-8bb27a2b-26,0.31027675,3.0
3904,NIM-NMI-8bb27a2b-27,0.17280844,1.0
3905,NIM-NMI-8bb27a2b-28,0.17154083,1.0
3906,TRY-UNI-2eddb1ff-1,0.0,0.0
3907,TRY-UNI-2eddb1ff-2,0.086553566,1.0
3908,TRY-UNI-2eddb1ff-3,0.23888923,1.0
3909,TRY-UNI-2eddb1ff-6,0.0,0.0
3910,TRY-UNI-2eddb1ff-7,0.0,0.0
3911,TRY-UNI-2eddb1ff-8,0.0,0.0
3912,JAN-GHE-5a013bed-1,0.0,0.0
3913,JAN-GHE-5a013bed-2,0.0,0.0
3914,JAN-GHE-5a013bed-3,0.0,0.0
3915,JAN-GHE-5a013bed-4,0.0,0.0
3916,JAN-GHE-5a013bed-5,0.0,0.0
3917,JAN-GHE-5a013bed-6,0.0,0.0
3918,JAN-GHE-5a013bed-7,0.0,0.0
3919,JAN-GHE-5a013bed-8,0.0,0.0
3920,JAN-GHE-5a013bed-9,0.053160027,0.0
3921,JAN-GHE-5a013bed-10,0.05344192,0.0
3922,JAN-GHE-5a013bed-11,0.053636488,0.0
3923,TRY-UNI-69298daf-1,0.21865271,1.0
3924,TRY-UNI-69298daf-2,0.16272485,1.0
3925,TRY-UNI-69298daf-3,0.3184174,3.0
3926,TRY-UNI-69298daf-4,0.34649876,4.0
3927,TRY-UNI-69298daf-5,0.2630524,3.0
3928,TRY-UNI-69298daf-6,0.34375572,4.0
3929,NIM-UNI-bb9030bf-1,0.23037888,2.0
3930,NIM-UNI-bb9030bf-2,0.23046707,2.0
3931,NIM-UNI-bb9030bf-3,0.23035176,2.0
3932,NIM-UNI-bb9030bf-4,0.2383694,1.0
3933,NIM-UNI-bb9030bf-5,0.23845482,1.0
3934,NIM-UNI-bb9030bf-6,0.22998549,2.0
3935,NIM-UNI-bb9030bf-7,0.23030524,2.0
3936,NIM-UNI-bb9030bf-8,0.23120603,2.0
3937,NIM-UNI-bb9030bf-9,0.23073825,2.0
3938,NIM-UNI-bb9030bf-10,0.22979906,2.0
3939,NIM-UNI-bb9030bf-11,0.23018117,2.0
3940,NIM-UNI-bb9030bf-12,0.27708375,2.0
3941,NIM-UNI-bb9030bf-13,0.23186275,2.0
3942,NIM-UNI-bb9030bf-14,0.23034766,2.0
3943,NIM-UNI-bb9030bf-15,0.23033018,2.0
3944,NIM-UNI-bb9030bf-16,0.18049435,1.0
3945,BEN-DND-61647d40-1,0.08540199,1.0
3946,BEN-DND-61647d40-2,0.08237429,1.0
3947,BEN-DND-61647d40-3,0.08412932,1.0
3948,BEN-DND-61647d40-4,0.0869798,1.0
3949,BEN-DND-61647d40-5,0.16880396,1.0
3950,BEN-DND-61647d40-6,0.16879956,1.0
3951,BEN-DND-61647d40-7,0.09381709,1.0
3952,BEN-DND-61647d40-8,0.0,0.0
3953,BEN-DND-61647d40-9,0.24363974,2.0
3954,BEN-DND-61647d40-10,0.1602865,1.0
3955,BEN-DND-61647d40-11,0.053678077,0.0
3956,BEN-DND-61647d40-12,0.0,0.0
3957,BEN-DND-61647d40-13,0.0,0.0
3958,BEN-DND-61647d40-14,0.0,0.0
3959,BEN-DND-61647d40-15,0.16586298,1.0
3960,BEN-DND-61647d40-16,0.16643065,1.0
3961,BEN-DND-61647d40-17,0.08605058,1.0
3962,BEN-DND-61647d40-18,0.0,0.0
3963,BEN-DND-61647d40-19,0.23752701,2.0
3964,BEN-DND-61647d40-20,0.08854972,1.0
3965,BEN-DND-61647d40-21,0.08535575,1.0
3966,NIM-UNI-05f93fcc-1,0.08255999,1.0
3967,NIM-UNI-05f93fcc-2,0.08383367,1.0
3968,NIM-UNI-05f93fcc-3,0.08611416,1.0
3969,NIM-UNI-05f93fcc-4,0.087426834,1.0
3970,NIM-UNI-05f93fcc-5,0.10423214,1.0
3971,NIM-UNI-05f93fcc-6,0.08603384,1.0
3972,NIM-UNI-05f93fcc-7,0.087701544,1.0
3973,NIM-UNI-05f93fcc-8,0.08714276,1.0
3974,NIM-UNI-05f93fcc-9,0.08631384,1.0
3975,NIM-UNI-05f93fcc-10,0.08887811,1.0
3976,NIM-UNI-05f93fcc-11,0.08595823,1.0
3977,NIM-UNI-05f93fcc-12,0.090236224,1.0
3978,NIM-UNI-05f93fcc-13,0.086387634,1.0
3979,NIM-UNI-05f93fcc-14,0.08834029,1.0
3980,NIM-UNI-05f93fcc-15,0.086087175,1.0
3981,NIM-UNI-05f93fcc-16,0.088458076,1.0
3982,NIM-UNI-05f93fcc-17,0.114463516,1.0
3983,NIM-UNI-310206f0-1,0.09232509,1.0
3984,NIM-UNI-310206f0-2,0.16440286,2.0
3985,NIM-UNI-310206f0-3,0.16173358,2.0
3986,NIM-UNI-310206f0-4,0.16370736,2.0
3987,NIM-UNI-310206f0-5,0.16069286,2.0
3988,NIM-UNI-310206f0-6,0.12819204,1.0
3989,NIM-UNI-310206f0-7,0.08973943,1.0
3990,NIM-UNI-310206f0-8,0.09555948,1.0
3991,NIM-UNI-310206f0-9,0.13838369,1.0
3992,NIM-UNI-310206f0-10,0.17188479,2.0
3993,NIM-UNI-310206f0-11,0.2103109,2.0
3994,NIM-UNI-310206f0-12,0.24299407,3.0
3995,NIM-UNI-310206f0-13,0.2409712,2.0
3996,NIM-UNI-310206f0-14,0.17731823,2.0
3997,NIM-UNI-310206f0-15,0.24086961,3.0
3998,NIM-UNI-310206f0-16,0.2415436,3.0
3999,NIM-UNI-310206f0-17,0.21838069,2.0
4000,NIM-UNI-310206f0-18,0.21434952,2.0
4001,NIM-UNI-310206f0-19,0.24986206,3.0
4002,NIM-UNI-310206f0-20,0.21381098,3.0
4003,NIM-UNI-310206f0-21,0.21956918,2.0
4004,NIM-UNI-310206f0-22,0.21804906,2.0
4005,NIM-UNI-310206f0-23,0.20546786,2.0
4006,NIM-UNI-310206f0-24,0.17525953,2.0
4007,NIM-UNI-310206f0-25,0.1673873,2.0
4008,NIM-UNI-310206f0-26,0.24231,2.0
4009,NIM-UNI-310206f0-27,0.16653918,2.0
4010,NIM-UNI-310206f0-28,0.20523158,2.0
4011,NIM-UNI-310206f0-29,0.16703343,2.0
4012,NIM-UNI-310206f0-30,0.20655802,2.0
4013,NIM-UNI-310206f0-31,0.16435024,2.0
4014,NIM-UNI-310206f0-32,0.17531645,2.0
4015,NIM-UNI-310206f0-33,0.2439124,3.0
4016,NIM-UNI-310206f0-34,0.17449182,2.0
4017,NIM-UNI-310206f0-35,0.17029202,2.0
4018,NIM-UNI-310206f0-36,0.16663384,2.0
4019,NIM-UNI-310206f0-37,0.17633791,2.0
4020,NIM-UNI-310206f0-38,0.1669399,2.0
4021,NIM-UNI-310206f0-39,0.24294855,3.0
4022,NIM-UNI-310206f0-40,0.16981316,2.0
4023,NIM-UNI-310206f0-41,0.1879339,2.0
4024,NIM-UNI-310206f0-42,0.16808169,2.0
4025,NIM-UNI-310206f0-43,0.19157809,2.0
4026,NIM-UNI-310206f0-44,0.16899885,2.0
4027,NIM-UNI-310206f0-45,0.17293829,2.0
4028,NIM-UNI-310206f0-46,0.16401747,2.0
4029,NIM-UNI-310206f0-47,0.24230027,3.0
4030,NIM-UNI-310206f0-48,0.1630858,2.0
4031,NIM-UNI-310206f0-49,0.2053687,2.0
4032,NIM-UNI-310206f0-50,0.20848723,2.0
4033,NIM-UNI-310206f0-51,0.16399895,2.0
4034,NIM-UNI-310206f0-52,0.25409853,3.0
4035,NIM-UNI-310206f0-53,0.19299929,2.0
4036,NIM-UNI-310206f0-54,0.16777438,2.0
4037,NIM-UNI-310206f0-55,0.24173541,3.0
4038,NIM-UNI-310206f0-56,0.20558015,2.0
4039,NIM-UNI-310206f0-57,0.20410226,2.0
4040,NIM-UNI-310206f0-58,0.20988527,2.0
4041,NIM-UNI-310206f0-59,0.20622905,2.0
4042,NIM-UNI-310206f0-60,0.17822766,2.0
4043,NIM-UNI-310206f0-61,0.24224307,3.0
4044,NIM-UNI-310206f0-62,0.20561033,2.0
4045,NIM-UNI-310206f0-63,0.16538881,2.0
4046,NIM-UNI-310206f0-64,0.18929759,2.0
4047,NIM-UNI-310206f0-65,0.18879558,2.0
4048,NIM-UNI-310206f0-66,0.20569663,2.0
4049,NIM-UNI-310206f0-67,0.0865056,1.0
4050,NIM-UNI-310206f0-68,0.10361158,1.0
4051,NIM-UNI-310206f0-69,0.086275525,1.0
4052,NIM-UNI-310206f0-70,0.09816648,1.0
4053,NIM-UNI-310206f0-71,0.09144027,1.0
4054,JAR-IMP-f500b4ba-1,1.0,
4055,JAR-IMP-f500b4ba-2,1.0,
4056,JAR-IMP-f500b4ba-3,1.0,
