,Id,SMILES,IC50,Structure ID,pdb_entry,prior,category,initial_screen,is_covalent,purchasable,inspired_by
103,DAR-DIA-43a5904b-15,O=C(NCCN1CCCCC1)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
104,DAR-DIA-43a5904b-16,O=C(NCCN1CCOCC1)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
105,DAR-DIA-43a5904b-17,CN1CCN(CCNC(=O)[C@H]2CC(Cc3cccnc3)=C[C@H]2c2cccc(Cl)c2)CC1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
106,WAR-XCH-eb7b662f-2,N#Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,99.0,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
107,WAR-XCH-eb7b662f-3,O=C(Nc1cccnc1)Nc1cc(Cl)cc(Cl)c1,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
108,WAR-XCH-eb7b662f-4,O=C(Nc1cccnc1)Nc1cc(O)cc(Cl)c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
109,WAR-XCH-eb7b662f-5,Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
110,WAR-XCH-eb7b662f-6,Cc1cccc(NC(=O)Nc2cccnc2)c1,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
111,WAR-XCH-6eb0722e-1,CS(=O)(=O)NCCc1ccc(C#N)cc1NC(=O)Nc1cccnc1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
112,WAR-XCH-6eb0722e-2,CS(=O)(=O)NCCCc1ccc(Cl)cc1NC(=O)Nc1cccnc1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
113,WAR-XCH-6eb0722e-3,CS(=O)(=O)NCCCc1ccc(C#N)cc1NC(=O)Nc1cccnc1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
114,WAR-XCH-6eb0722e-4,CS(=O)(=O)NCCc1ccc(Cl)cc1NC(=O)Nc1cccnc1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
115,WAR-XCH-6eb0722e-5,Cc1ccc(CCNS(C)(=O)=O)c(NC(=O)Nc2cccnc2)c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
116,WAR-XCH-6eb0722e-6,Cc1ccc(CCCNS(C)(=O)=O)c(NC(=O)Nc2cccnc2)c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-11"
117,ANT-DIA-045cfdc4-1,CNC(=O)[C@H]1CCC[C@H]1c1ccsc1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
118,ANT-DIA-045cfdc4-2,COCCNC(=O)[C@H]1CCC[C@H]1c1ccsc1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
119,ANT-DIA-045cfdc4-3,O=C(Nc1cncnc1)[C@H]1CCC[C@H]1c1ccsc1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
120,ANT-DIA-045cfdc4-4,O=C(NCc1ccccn1)[C@H]1CCC[C@H]1c1ccsc1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
121,ANT-DIA-045cfdc4-5,O=C(NCc1cccnc1)[C@H]1CCC[C@H]1c1ccsc1,,,,False,Core,False,False,False,AAR-POS-d2a4d1df-14
122,TRY-UNI-714a760b-1,Cc1c(N)cncc1NC(=O)CC1CCCCC1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
123,TRY-UNI-714a760b-2,Cc1c(N)cncc1NC(=O)Cc1ccccc1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
124,TRY-UNI-714a760b-3,Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1,4.22,x11317,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
125,ALE-HEI-f28a35b5-1,Cc1ccncc1NC(=O)Nc1ccccc1,,,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
126,TRY-UNI-714a760b-5,Cc1ccncc1NC(=O)Cc1ccccc1,,,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
127,TRY-UNI-714a760b-6,Cc1ccncc1NC(=O)Cc1cccc(Cl)c1,24.6,x2646,5RH2,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
128,TRY-UNI-714a760b-7,Cc1c(N)cncc1NC(=O)NC1CCCCC1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
129,TRY-UNI-714a760b-8,Cc1c(N)cncc1NC(=O)Nc1ccccc1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
130,TRY-UNI-714a760b-9,Cc1c(N)cncc1NC(=O)Nc1cccc(Cl)c1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
131,ALE-HEI-f28a35b5-6,Cc1ccncc1NC(=O)CC1CCCCC1,,,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
132,ALE-HEI-f28a35b5-7,Cc1ccncc1NC(=O)NC1CCCCC1,,,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
133,TRY-UNI-714a760b-12,Cc1ccncc1NC(=O)Nc1cccc(Cl)c1,64.5,x2908,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
134,TRY-UNI-714a760b-13,Cc1c(N)cncc1NC(=O)C(C)C1CCCCC1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
135,TRY-UNI-714a760b-14,Cc1c(N)cncc1NC(=O)C(C)c1ccccc1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
136,TRY-UNI-714a760b-15,Cc1c(N)cncc1NC(=O)C(C)c1cccc(Cl)c1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
137,TRY-UNI-714a760b-16,Cc1ccncc1NC(=O)C(C)C1CCCCC1,,x11044,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
138,TRY-UNI-714a760b-17,Cc1ccncc1NC(=O)C(C)c1ccccc1,,,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
139,TRY-UNI-714a760b-18,Cc1ccncc1NC(=O)C(C)c1cccc(Cl)c1,26.2,x2649,5RH3,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
140,TRY-UNI-714a760b-19,Cc1c(N)cncc1NC(=O)Cc1cccc(C#N)c1,16.1,x11318,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
141,TRY-UNI-714a760b-20,Cc1ccncc1NC(=O)Cc1cccc(C#N)c1,61.4,x2572,5RGX,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
142,TRY-UNI-714a760b-21,Cc1c(N)cncc1NC(=O)C(C)c1cccc(C#N)c1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
143,TRY-UNI-714a760b-22,Cc1ccncc1NC(=O)C(C)c1cccc(C#N)c1,54.9,x2912,,False,Community,False,False,True,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
144,TRY-UNI-714a760b-23,Cc1c(N)cncc1NC(=O)Nc1cccc(C#N)c1,,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
145,TRY-UNI-714a760b-24,Cc1ccncc1NC(=O)Nc1cccc(C#N)c1,99.0,,,False,Community,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-18,AAR-POS-0daf6b7e-10"
146,TRY-UNI-1fd04853-1,CCNc1ncc(C#N)cc1CC(=O)Nc1cnccc1C,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
147,TRY-UNI-1fd04853-2,CCNc1ncc(C#N)cc1NC(=O)Nc1cnccc1C,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
148,TRY-UNI-1fd04853-3,Cc1ccncc1NC(=O)Nc1cc(C#N)cnc1CCNS(C)(=O)=O,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
149,TRY-UNI-1fd04853-4,NS(=O)(=O)c1ccc2scc(CN3CCC(O)CC3)c2c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
150,TRY-UNI-1fd04853-5,O=C(Cc1c[nH]c2ncccc12)NCc1cccc(Cl)c1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
151,TRY-UNI-1fd04853-6,N#Cc1cccc(CNC(=O)Cc2c[nH]c3ncccc23)c1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
152,TRY-UNI-1fd04853-7,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(Cl)cc1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
153,TRY-UNI-1fd04853-8,N#Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
154,TRY-UNI-1fd04853-9,O=C(Cc1c[nH]c2ncccc12)NCc1cc(Cl)ccn1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
155,TRY-UNI-1fd04853-10,N#Cc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
156,TRY-UNI-1fd04853-11,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(Cl)cn1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
157,TRY-UNI-1fd04853-12,N#Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)nc1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-10"
158,PAU-WEI-c6d65c11-1,O=C(CCl)N1CC[C@H](C(=O)N2CCCCC2)[C@@H](CCc2ccccc2)C1,,,,False,Community,False,True,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,VIR-GIT-7b3d3065-2"
159,ANT-DIA-b7f58f21-1,CS(=O)(=O)NCCc1cccnc1,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
160,ANT-DIA-b7f58f21-2,CS(=O)(=O)NCCc1cccc(O)c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
161,ANT-DIA-b7f58f21-3,CS(=O)(=O)NCCc1ccccc1O,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
162,ANT-DIA-b7f58f21-4,CC(=O)NCCc1ccccc1,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
163,ANT-DIA-b7f58f21-5,CS(=O)(=O)NCCc1cscn1,,,,False,Core,False,False,True,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
164,ANT-DIA-b7f58f21-6,CS(=O)(=O)NCCc1ccc2nc(N)sc2c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
165,ANT-DIA-b7f58f21-7,CS(=O)(=O)NCCc1ccc2ncsc2c1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
166,ANT-DIA-b7f58f21-9,CS(=O)(=O)NCCc1cc(C#N)ccc1NC(=O)N1CCOCC1,,,,False,Core,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-5,AAR-POS-d2a4d1df-7"
167,PAT-UNK-b2d83456-1,CC(=O)N1CCN(Cc2cccc(C#N)c2)CC1,,,,False,Community,False,False,True,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-24"
168,PAT-UNK-b2d83456-2,CC#Cc1cccc(CN2CCN(C(C)=O)CC2)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-24"
169,PAT-UNK-b2d83456-3,CC(=O)N1CCN(Cc2cccc(N3CCCCC3)c2)CC1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-24"
170,PAT-UNK-b2d83456-4,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cccc12,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-24"
171,PAT-UNK-b2d83456-5,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cc(C#N)cc12,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-24"
172,CAR-INS-33b3c115-1,O=C(C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1)c1c[nH]c2cnccc12,,,,False,Community,False,False,False,"LON-WEI-8f408cad-4,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-20"
173,CAR-INS-33b3c115-2,O=C(C(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC1)c1c[nH]c2cnccc12,,,,False,Community,False,False,False,"LON-WEI-8f408cad-4,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-20"
174,CAR-INS-33b3c115-3,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cnccc12,,,,False,Community,False,False,False,"LON-WEI-8f408cad-4,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-20"
175,CAR-INS-33b3c115-4,COc1cncc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,,,,False,Community,False,False,False,"LON-WEI-8f408cad-4,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-20"
176,NIM-UNI-36e12f95-1,CC(=O)N1CCNC2NC(=O)N(c3cccnc3)C21,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-30,MED-COV-4280ac29-15,MED-COV-4280ac29-31,LON-WEI-8f408cad-7,LON-WEI-8f408cad-5"
177,NIM-UNI-36e12f95-2,CC(=O)N1CCN(Cc2ccccc2)C2NC(=O)N(c3cccnc3)C21,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-30,MED-COV-4280ac29-15,MED-COV-4280ac29-31,LON-WEI-8f408cad-7,LON-WEI-8f408cad-5"
178,NIM-UNI-36e12f95-3,CC(=O)c1ccc(Br)c2[nH]c(=O)n(-c3cccnc3)c12,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-30,MED-COV-4280ac29-15,MED-COV-4280ac29-31,LON-WEI-8f408cad-7,LON-WEI-8f408cad-5"
179,NIM-UNI-36e12f95-4,CC(=O)c1ccc(Cc2ccc(Br)cc2)c2[nH]c(=O)n(-c3cccnc3)c12,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-30,MED-COV-4280ac29-15,MED-COV-4280ac29-31,LON-WEI-8f408cad-7,LON-WEI-8f408cad-5"
180,NIM-UNI-36e12f95-5,CC(=O)c1ccc(C#N)c2[nH]c(=O)n(-c3cccnc3)c12,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-11,ALE-HEI-f28a35b5-9,AAR-POS-d2a4d1df-24,AAR-POS-d2a4d1df-30,MED-COV-4280ac29-15,MED-COV-4280ac29-31,LON-WEI-8f408cad-7,LON-WEI-8f408cad-5"
181,ADA-UNI-f8e79267-1,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1ccccc1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
182,ADA-UNI-f8e79267-2,CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1ccccc1,,x10889,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
183,ADA-UNI-f8e79267-3,CS(=O)(=O)NCC1CC1(C(=O)Nc1cccnc1)c1ccccc1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
184,ADA-UNI-f8e79267-4,CNCCOC(C(=O)Nc1cccnc1)c1ccccc1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
185,ADA-UNI-f8e79267-5,CNCCC(C(=O)Nc1cccnc1)c1ccccc1,,x10421,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
186,ADA-UNI-f8e79267-6,CNCC1CC1(C(=O)Nc1cccnc1)c1ccccc1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
187,ADA-UNI-f8e79267-7,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
188,ADA-UNI-f8e79267-8,CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
189,ADA-UNI-f8e79267-9,CS(=O)(=O)NCC1CC1(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
190,ADA-UNI-f8e79267-10,CNCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
191,ADA-UNI-f8e79267-11,CNCCC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
192,ADA-UNI-f8e79267-12,CNCC1CC1(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-1,AAR-POS-d2a4d1df-7,ALE-HEI-f28a35b5-9"
193,SAL-INS-3161d1be-1,O=C(Nc1ccncn1)Nc1sc2cc(CCc3ncc[nH]3)[nH]c2c1CC1CCC(O)CC1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11"
194,SAL-INS-3161d1be-2,O=C(Nc1ccncn1)Nc1cc2[nH]cc(CCc3ncc[nH]3)c2s1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11"
195,SAL-INS-3161d1be-3,O=C(Nc1ccncn1)Nc1sc2cc[nH]c2c1CC1CCC(O)CC1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11"
196,SAL-INS-3161d1be-4,OC1CCC(Cc2csc3c(CCc4ncc[nH]4)c[nH]c23)CC1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-2,AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11"
197,JAV-UNI-4503e1e6-1,CC(=O)N1Cc2ccccc2[C@H](c2ccccc2)[C@H]1Cc1cccnc1,,,,False,Community,False,False,False,"ALE-HEI-f28a35b5-9,AAR-POS-0daf6b7e-15"
198,JOR-UNI-2fc98d0b-1,O=C(Nc1cccnc1)N(CN1CCOCC1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
199,JOR-UNI-2fc98d0b-2,N=C(N)CCN(C(=O)Nc1cccnc1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
200,JOR-UNI-2fc98d0b-3,O=C(Nc1cccnc1)N(CN1CCC(O)CC1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
201,JOR-UNI-2fc98d0b-4,O=C(Nc1cccnc1)N(CN1CCNCC1)c1cccc(Cl)c1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
202,JOR-UNI-2fc98d0b-5,CN1CCN(CN(C(=O)Nc2cccnc2)c2cccc(Cl)c2)CC1,,,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
203,JOR-UNI-2fc98d0b-6,O=C(Nc1cccnc1)N(CCN1CCOCC1)c1cccc(Cl)c1,,x10237,,False,Community,False,False,False,"AAR-POS-d2a4d1df-7,AAR-POS-d2a4d1df-11,AAR-POS-d2a4d1df-17"
